StateFIPS,State,CensusTract,Census Tract,Year,Value,Data Comment
48,Texas,48029181716,"Bexar County, TX - 48029181716",2015,18%,
48,Texas,48029181718,"Bexar County, TX - 48029181718",2015,31%,
48,Texas,48029181720,"Bexar County, TX - 48029181720",2015,2%,
48,Texas,48029181721,"Bexar County, TX - 48029181721",2015,0%,
48,Texas,48029181722,"Bexar County, TX - 48029181722",2015,67%,
48,Texas,48029181723,"Bexar County, TX - 48029181723",2015,64%,
48,Texas,48029181724,"Bexar County, TX - 48029181724",2015,0%,
48,Texas,48029181725,"Bexar County, TX - 48029181725",2015,94%,
48,Texas,48029181726,"Bexar County, TX - 48029181726",2015,0%,
48,Texas,48029181727,"Bexar County, TX - 48029181727",2015,100%,
48,Texas,48029181728,"Bexar County, TX - 48029181728",2015,58%,
48,Texas,48029181729,"Bexar County, TX - 48029181729",2015,12%,
48,Texas,48029181730,"Bexar County, TX - 48029181730",2015,0%,
48,Texas,48029181731,"Bexar County, TX - 48029181731",2015,0%,
48,Texas,48029181808,"Bexar County, TX - 48029181808",2015,0%,
48,Texas,48029181809,"Bexar County, TX - 48029181809",2015,99%,
48,Texas,48029181811,"Bexar County, TX - 48029181811",2015,99%,
48,Texas,48029181813,"Bexar County, TX - 48029181813",2015,43%,
48,Texas,48029181814,"Bexar County, TX - 48029181814",2015,14%,
48,Texas,48029181815,"Bexar County, TX - 48029181815",2015,0%,
48,Texas,48029181816,"Bexar County, TX - 48029181816",2015,33%,
48,Texas,48029181817,"Bexar County, TX - 48029181817",2015,60%,
48,Texas,48029181818,"Bexar County, TX - 48029181818",2015,52%,
48,Texas,48029181819,"Bexar County, TX - 48029181819",2015,71%,
48,Texas,48029181820,"Bexar County, TX - 48029181820",2015,69%,
48,Texas,48029181821,"Bexar County, TX - 48029181821",2015,74%,
48,Texas,48029181822,"Bexar County, TX - 48029181822",2015,85%,
48,Texas,48029181823,"Bexar County, TX - 48029181823",2015,49%,
48,Texas,48029181824,"Bexar County, TX - 48029181824",2015,87%,
48,Texas,48029181825,"Bexar County, TX - 48029181825",2015,2%,
48,Texas,48029181826,"Bexar County, TX - 48029181826",2015,70%,
48,Texas,48029181901,"Bexar County, TX - 48029181901",2015,12%,
48,Texas,48029181902,"Bexar County, TX - 48029181902",2015,46%,
48,Texas,48029182001,"Bexar County, TX - 48029182001",2015,5%,
48,Texas,48029182002,"Bexar County, TX - 48029182002",2015,64%,
48,Texas,48029182003,"Bexar County, TX - 48029182003",2015,79%,
48,Texas,48029182101,"Bexar County, TX - 48029182101",2015,0%,
48,Texas,48029182102,"Bexar County, TX - 48029182102",2015,0%,
48,Texas,48029182103,"Bexar County, TX - 48029182103",2015,6%,
48,Texas,48029182105,"Bexar County, TX - 48029182105",2015,30%,
48,Texas,48029182106,"Bexar County, TX - 48029182106",2015,40%,
48,Texas,48029190100,"Bexar County, TX - 48029190100",2015,83%,
48,Texas,48029190200,"Bexar County, TX - 48029190200",2015,93%,
48,Texas,48029190400,"Bexar County, TX - 48029190400",2015,63%,
48,Texas,48029190501,"Bexar County, TX - 48029190501",2015,77%,
48,Texas,48029190503,"Bexar County, TX - 48029190503",2015,71%,
48,Texas,48029190504,"Bexar County, TX - 48029190504",2015,99%,
48,Texas,48029190601,"Bexar County, TX - 48029190601",2015,89%,
48,Texas,48029190603,"Bexar County, TX - 48029190603",2015,81%,
48,Texas,48029190604,"Bexar County, TX - 48029190604",2015,86%,
48,Texas,48029190700,"Bexar County, TX - 48029190700",2015,100%,
48,Texas,48029190800,"Bexar County, TX - 48029190800",2015,100%,
48,Texas,48029190901,"Bexar County, TX - 48029190901",2015,31%,
48,Texas,48029190902,"Bexar County, TX - 48029190902",2015,61%,
48,Texas,48029191003,"Bexar County, TX - 48029191003",2015,50%,
48,Texas,48029191004,"Bexar County, TX - 48029191004",2015,39%,
48,Texas,48029191005,"Bexar County, TX - 48029191005",2015,53%,
48,Texas,48029191006,"Bexar County, TX - 48029191006",2015,77%,
48,Texas,48029191101,"Bexar County, TX - 48029191101",2015,3%,
48,Texas,48029191102,"Bexar County, TX - 48029191102",2015,16%,
48,Texas,48029191201,"Bexar County, TX - 48029191201",2015,9%,
48,Texas,48029191202,"Bexar County, TX - 48029191202",2015,0%,
48,Texas,48029191303,"Bexar County, TX - 48029191303",2015,92%,
48,Texas,48029191304,"Bexar County, TX - 48029191304",2015,0%,
48,Texas,48029191405,"Bexar County, TX - 48029191405",2015,59%,
48,Texas,48029191406,"Bexar County, TX - 48029191406",2015,0%,
48,Texas,48029191408,"Bexar County, TX - 48029191408",2015,83%,
48,Texas,48029191409,"Bexar County, TX - 48029191409",2015,31%,
48,Texas,48029191410,"Bexar County, TX - 48029191410",2015,100%,
48,Texas,48029191411,"Bexar County, TX - 48029191411",2015,56%,
48,Texas,48029191412,"Bexar County, TX - 48029191412",2015,37%,
48,Texas,48029191413,"Bexar County, TX - 48029191413",2015,65%,
48,Texas,48029191503,"Bexar County, TX - 48029191503",2015,56%,
48,Texas,48029191504,"Bexar County, TX - 48029191504",2015,10%,
48,Texas,48029191505,"Bexar County, TX - 48029191505",2015,39%,
48,Texas,48029191506,"Bexar County, TX - 48029191506",2015,34%,
48,Texas,48029191701,"Bexar County, TX - 48029191701",2015,0%,
48,Texas,48029191702,"Bexar County, TX - 48029191702",2015,0%,
48,Texas,48029191804,"Bexar County, TX - 48029191804",2015,7%,
48,Texas,48029191806,"Bexar County, TX - 48029191806",2015,0%,
48,Texas,48029191807,"Bexar County, TX - 48029191807",2015,28%,
48,Texas,48029191808,"Bexar County, TX - 48029191808",2015,58%,
48,Texas,48029191809,"Bexar County, TX - 48029191809",2015,0%,
48,Texas,48029191810,"Bexar County, TX - 48029191810",2015,0%,
48,Texas,48029191811,"Bexar County, TX - 48029191811",2015,64%,
48,Texas,48029191812,"Bexar County, TX - 48029191812",2015,22%,
48,Texas,48029191813,"Bexar County, TX - 48029191813",2015,64%,
48,Texas,48029191814,"Bexar County, TX - 48029191814",2015,0%,
48,Texas,48029191815,"Bexar County, TX - 48029191815",2015,24%,
48,Texas,48029191816,"Bexar County, TX - 48029191816",2015,0%,
48,Texas,48029191817,"Bexar County, TX - 48029191817",2015,38%,
48,Texas,48029191900,"Bexar County, TX - 48029191900",2015,95%,
48,Texas,48029192000,"Bexar County, TX - 48029192000",2015,98%,
48,Texas,48029192100,"Bexar County, TX - 48029192100",2015,95%,
48,Texas,48029192200,"Bexar County, TX - 48029192200",2015,74%,
48,Texas,48029192300,"Bexar County, TX - 48029192300",2015,48%,
48,Texas,48029980001,"Bexar County, TX - 48029980001",2015,5%,
48,Texas,48029980002,"Bexar County, TX - 48029980002",2015,87%,
48,Texas,48029980003,"Bexar County, TX - 48029980003",2015,2%,
48,Texas,48029980004,"Bexar County, TX - 48029980004",2015,24%,
48,Texas,48029980005,"Bexar County, TX - 48029980005",2015,92%,
48,Texas,48029980100,"Bexar County, TX - 48029980100",2015,37%,
48,Texas,48031950100,"Blanco County, TX - 48031950100",2015,4%,
48,Texas,48031950200,"Blanco County, TX - 48031950200",2015,2%,
48,Texas,48033950100,"Borden County, TX - 48033950100",2015,0%,
48,Texas,48035950100,"Bosque County, TX - 48035950100",2015,7%,
48,Texas,48035950200,"Bosque County, TX - 48035950200",2015,0%,
48,Texas,48035950300,"Bosque County, TX - 48035950300",2015,19%,
48,Texas,48035950400,"Bosque County, TX - 48035950400",2015,1%,
48,Texas,48035950500,"Bosque County, TX - 48035950500",2015,14%,
48,Texas,48035950600,"Bosque County, TX - 48035950600",2015,47%,
48,Texas,48035950700,"Bosque County, TX - 48035950700",2015,1%,
48,Texas,48037010100,"Bowie County, TX - 48037010100",2015,66%,
48,Texas,48037010400,"Bowie County, TX - 48037010400",2015,8%,
48,Texas,48037010500,"Bowie County, TX - 48037010500",2015,3%,
48,Texas,48037010600,"Bowie County, TX - 48037010600",2015,2%,
48,Texas,48037010700,"Bowie County, TX - 48037010700",2015,33%,
48,Texas,48037010800,"Bowie County, TX - 48037010800",2015,0%,
48,Texas,48037010901,"Bowie County, TX - 48037010901",2015,15%,
48,Texas,48037010902,"Bowie County, TX - 48037010902",2015,0%,
48,Texas,48037011000,"Bowie County, TX - 48037011000",2015,0%,
48,Texas,48037011100,"Bowie County, TX - 48037011100",2015,6%,
48,Texas,48037011200,"Bowie County, TX - 48037011200",2015,1%,
48,Texas,48037011300,"Bowie County, TX - 48037011300",2015,0%,
48,Texas,48037011401,"Bowie County, TX - 48037011401",2015,14%,
48,Texas,48037011402,"Bowie County, TX - 48037011402",2015,88%,
48,Texas,48037011501,"Bowie County, TX - 48037011501",2015,0%,
48,Texas,48037011502,"Bowie County, TX - 48037011502",2015,0%,
48,Texas,48037011600,"Bowie County, TX - 48037011600",2015,2%,
48,Texas,48037011700,"Bowie County, TX - 48037011700",2015,15%,
48,Texas,48039660100,"Brazoria County, TX - 48039660100",2015,0%,
48,Texas,48039660200,"Brazoria County, TX - 48039660200",2015,3%,
48,Texas,48039660300,"Brazoria County, TX - 48039660300",2015,34%,
48,Texas,48039660400,"Brazoria County, TX - 48039660400",2015,10%,
48,Texas,48039660500,"Brazoria County, TX - 48039660500",2015,18%,
48,Texas,48039660601,"Brazoria County, TX - 48039660601",2015,22%,
48,Texas,48039660602,"Brazoria County, TX - 48039660602",2015,0%,
48,Texas,48039660701,"Brazoria County, TX - 48039660701",2015,1%,
48,Texas,48039660702,"Brazoria County, TX - 48039660702",2015,0%,
48,Texas,48039660801,"Brazoria County, TX - 48039660801",2015,71%,
48,Texas,48039660802,"Brazoria County, TX - 48039660802",2015,22%,
48,Texas,48039660900,"Brazoria County, TX - 48039660900",2015,1%,
48,Texas,48039661000,"Brazoria County, TX - 48039661000",2015,0%,
48,Texas,48039661100,"Brazoria County, TX - 48039661100",2015,3%,
48,Texas,48039661200,"Brazoria County, TX - 48039661200",2015,0%,
48,Texas,48039661300,"Brazoria County, TX - 48039661300",2015,11%,
48,Texas,48039661400,"Brazoria County, TX - 48039661400",2015,69%,
48,Texas,48039661501,"Brazoria County, TX - 48039661501",2015,0%,
48,Texas,48039661502,"Brazoria County, TX - 48039661502",2015,1%,
48,Texas,48039661601,"Brazoria County, TX - 48039661601",2015,0%,
48,Texas,48039661602,"Brazoria County, TX - 48039661602",2015,2%,
48,Texas,48039661700,"Brazoria County, TX - 48039661700",2015,31%,
48,Texas,48039661800,"Brazoria County, TX - 48039661800",2015,0%,
48,Texas,48039661900,"Brazoria County, TX - 48039661900",2015,2%,
48,Texas,48039662000,"Brazoria County, TX - 48039662000",2015,14%,
48,Texas,48039662100,"Brazoria County, TX - 48039662100",2015,26%,
48,Texas,48039662200,"Brazoria County, TX - 48039662200",2015,0%,
48,Texas,48039662300,"Brazoria County, TX - 48039662300",2015,0%,
48,Texas,48039662400,"Brazoria County, TX - 48039662400",2015,3%,
48,Texas,48039662500,"Brazoria County, TX - 48039662500",2015,8%,
48,Texas,48039662600,"Brazoria County, TX - 48039662600",2015,63%,
48,Texas,48039662700,"Brazoria County, TX - 48039662700",2015,38%,
48,Texas,48039662800,"Brazoria County, TX - 48039662800",2015,25%,
48,Texas,48039662900,"Brazoria County, TX - 48039662900",2015,18%,
48,Texas,48039663000,"Brazoria County, TX - 48039663000",2015,2%,
48,Texas,48039663100,"Brazoria County, TX - 48039663100",2015,7%,
48,Texas,48039663200,"Brazoria County, TX - 48039663200",2015,18%,
48,Texas,48039663300,"Brazoria County, TX - 48039663300",2015,72%,
48,Texas,48039663400,"Brazoria County, TX - 48039663400",2015,35%,
48,Texas,48039663500,"Brazoria County, TX - 48039663500",2015,2%,
48,Texas,48039663600,"Brazoria County, TX - 48039663600",2015,15%,
48,Texas,48039663700,"Brazoria County, TX - 48039663700",2015,2%,
48,Texas,48039663800,"Brazoria County, TX - 48039663800",2015,54%,
48,Texas,48039663900,"Brazoria County, TX - 48039663900",2015,13%,
48,Texas,48039664000,"Brazoria County, TX - 48039664000",2015,0%,
48,Texas,48039664100,"Brazoria County, TX - 48039664100",2015,39%,
48,Texas,48039664200,"Brazoria County, TX - 48039664200",2015,39%,
48,Texas,48039664300,"Brazoria County, TX - 48039664300",2015,29%,
48,Texas,48039664400,"Brazoria County, TX - 48039664400",2015,48%,
48,Texas,48039664501,"Brazoria County, TX - 48039664501",2015,66%,
48,Texas,48039990000,"Brazoria County, TX - 48039990000",2015,81%,
48,Texas,48041000101,"Brazos County, TX - 48041000101",2015,3%,
48,Texas,48041000102,"Brazos County, TX - 48041000102",2015,2%,
48,Texas,48041000103,"Brazos County, TX - 48041000103",2015,0%,
48,Texas,48041000201,"Brazos County, TX - 48041000201",2015,11%,
48,Texas,48041000202,"Brazos County, TX - 48041000202",2015,5%,
48,Texas,48041000300,"Brazos County, TX - 48041000300",2015,65%,
48,Texas,48041000400,"Brazos County, TX - 48041000400",2015,86%,
48,Texas,48041000500,"Brazos County, TX - 48041000500",2015,69%,
48,Texas,48041000603,"Brazos County, TX - 48041000603",2015,56%,
48,Texas,48041000604,"Brazos County, TX - 48041000604",2015,79%,
48,Texas,48041000700,"Brazos County, TX - 48041000700",2015,75%,
48,Texas,48041000800,"Brazos County, TX - 48041000800",2015,93%,
48,Texas,48041000900,"Brazos County, TX - 48041000900",2015,89%,
48,Texas,48041001000,"Brazos County, TX - 48041001000",2015,80%,
48,Texas,48041001100,"Brazos County, TX - 48041001100",2015,90%,
48,Texas,48041001301,"Brazos County, TX - 48041001301",2015,61%,
48,Texas,48041001302,"Brazos County, TX - 48041001302",2015,100%,
48,Texas,48041001303,"Brazos County, TX - 48041001303",2015,100%,
48,Texas,48041001400,"Brazos County, TX - 48041001400",2015,88%,
48,Texas,48041001601,"Brazos County, TX - 48041001601",2015,100%,
48,Texas,48041001604,"Brazos County, TX - 48041001604",2015,97%,
48,Texas,48041001605,"Brazos County, TX - 48041001605",2015,100%,
48,Texas,48041001606,"Brazos County, TX - 48041001606",2015,100%,
48,Texas,48041001701,"Brazos County, TX - 48041001701",2015,100%,
48,Texas,48041001702,"Brazos County, TX - 48041001702",2015,100%,
48,Texas,48041001801,"Brazos County, TX - 48041001801",2015,98%,
48,Texas,48041001803,"Brazos County, TX - 48041001803",2015,100%,
48,Texas,48041001804,"Brazos County, TX - 48041001804",2015,99%,
48,Texas,48041001900,"Brazos County, TX - 48041001900",2015,82%,
48,Texas,48041002001,"Brazos County, TX - 48041002001",2015,65%,
48,Texas,48041002002,"Brazos County, TX - 48041002002",2015,13%,
48,Texas,48041002006,"Brazos County, TX - 48041002006",2015,100%,
48,Texas,48041002007,"Brazos County, TX - 48041002007",2015,29%,
48,Texas,48041002008,"Brazos County, TX - 48041002008",2015,4%,
48,Texas,48041002009,"Brazos County, TX - 48041002009",2015,52%,
48,Texas,48041002010,"Brazos County, TX - 48041002010",2015,5%,
48,Texas,48041002011,"Brazos County, TX - 48041002011",2015,0%,
48,Texas,48041002012,"Brazos County, TX - 48041002012",2015,36%,
48,Texas,48041002013,"Brazos County, TX - 48041002013",2015,4%,
48,Texas,48041002014,"Brazos County, TX - 48041002014",2015,1%,
48,Texas,48041002015,"Brazos County, TX - 48041002015",2015,71%,
48,Texas,48041980000,"Brazos County, TX - 48041980000",2015,0%,
48,Texas,48043950300,"Brewster County, TX - 48043950300",2015,39%,
48,Texas,48043950400,"Brewster County, TX - 48043950400",2015,48%,
48,Texas,48043950500,"Brewster County, TX - 48043950500",2015,27%,
48,Texas,48045950200,"Briscoe County, TX - 48045950200",2015,5%,
48,Texas,48047950100,"Brooks County, TX - 48047950100",2015,0%,
48,Texas,48047950200,"Brooks County, TX - 48047950200",2015,19%,
48,Texas,48049950100,"Brown County, TX - 48049950100",2015,4%,
48,Texas,48049950200,"Brown County, TX - 48049950200",2015,2%,
48,Texas,48049950300,"Brown County, TX - 48049950300",2015,0%,
48,Texas,48049950500,"Brown County, TX - 48049950500",2015,2%,
48,Texas,48049950600,"Brown County, TX - 48049950600",2015,90%,
48,Texas,48049950700,"Brown County, TX - 48049950700",2015,60%,
48,Texas,48049950800,"Brown County, TX - 48049950800",2015,93%,
48,Texas,48049950900,"Brown County, TX - 48049950900",2015,50%,
48,Texas,48049951000,"Brown County, TX - 48049951000",2015,63%,
48,Texas,48049951100,"Brown County, TX - 48049951100",2015,66%,
48,Texas,48049951200,"Brown County, TX - 48049951200",2015,11%,
48,Texas,48049951300,"Brown County, TX - 48049951300",2015,0%,
48,Texas,48051970100,"Burleson County, TX - 48051970100",2015,0%,
48,Texas,48051970200,"Burleson County, TX - 48051970200",2015,1%,
48,Texas,48051970300,"Burleson County, TX - 48051970300",2015,9%,
48,Texas,48051970400,"Burleson County, TX - 48051970400",2015,0%,
48,Texas,48051970500,"Burleson County, TX - 48051970500",2015,32%,
48,Texas,48053960100,"Burnet County, TX - 48053960100",2015,3%,
48,Texas,48053960200,"Burnet County, TX - 48053960200",2015,0%,
48,Texas,48053960300,"Burnet County, TX - 48053960300",2015,7%,
48,Texas,48053960400,"Burnet County, TX - 48053960400",2015,16%,
48,Texas,48053960500,"Burnet County, TX - 48053960500",2015,6%,
48,Texas,48053960600,"Burnet County, TX - 48053960600",2015,6%,
48,Texas,48053960700,"Burnet County, TX - 48053960700",2015,4%,
48,Texas,48053960800,"Burnet County, TX - 48053960800",2015,9%,
48,Texas,48055960101,"Caldwell County, TX - 48055960101",2015,0%,
48,Texas,48055960102,"Caldwell County, TX - 48055960102",2015,1%,
48,Texas,48055960200,"Caldwell County, TX - 48055960200",2015,11%,
48,Texas,48055960300,"Caldwell County, TX - 48055960300",2015,23%,
48,Texas,48055960400,"Caldwell County, TX - 48055960400",2015,20%,
48,Texas,48055960500,"Caldwell County, TX - 48055960500",2015,1%,
48,Texas,48055960600,"Caldwell County, TX - 48055960600",2015,0%,
48,Texas,48055960700,"Caldwell County, TX - 48055960700",2015,16%,
48,Texas,48057000100,"Calhoun County, TX - 48057000100",2015,22%,
48,Texas,48057000200,"Calhoun County, TX - 48057000200",2015,14%,
48,Texas,48057000300,"Calhoun County, TX - 48057000300",2015,3%,
48,Texas,48057000400,"Calhoun County, TX - 48057000400",2015,9%,
48,Texas,48057000500,"Calhoun County, TX - 48057000500",2015,24%,
48,Texas,48057990000,"Calhoun County, TX - 48057990000",2015,0%,
48,Texas,48059030101,"Callahan County, TX - 48059030101",2015,0%,
48,Texas,48059030102,"Callahan County, TX - 48059030102",2015,0%,
48,Texas,48059030200,"Callahan County, TX - 48059030200",2015,0%,
48,Texas,48061010100,"Cameron County, TX - 48061010100",2015,40%,
48,Texas,48061010201,"Cameron County, TX - 48061010201",2015,0%,
48,Texas,48061010203,"Cameron County, TX - 48061010203",2015,2%,
48,Texas,48061010301,"Cameron County, TX - 48061010301",2015,17%,
48,Texas,48061010302,"Cameron County, TX - 48061010302",2015,40%,
48,Texas,48061010401,"Cameron County, TX - 48061010401",2015,0%,
48,Texas,48061010402,"Cameron County, TX - 48061010402",2015,0%,
48,Texas,48061010500,"Cameron County, TX - 48061010500",2015,63%,
48,Texas,48061010601,"Cameron County, TX - 48061010601",2015,35%,
